"preprocessing","split","age_category","imbalancing_method","predictor_method","define_recid_method","recidivism_prob"
"Method_A","6:4","age_cat_compas","Undersampling","protected","1yr",0.858735383614452
"Method_B","6:4","age_cat_compas","Undersampling","protected","1yr",0.858735383614452
"Method_C","6:4","age_cat_compas","Undersampling","protected","1yr",0.858735383614452
"Method_A","7:3","age_cat_compas","Undersampling","protected","1yr",0.962203229465536
"Method_B","7:3","age_cat_compas","Undersampling","protected","1yr",0.962203229465536
"Method_C","7:3","age_cat_compas","Undersampling","protected","1yr",0.962203229465536
"Method_A","8:2","age_cat_compas","Undersampling","protected","1yr",0.952750663653916
"Method_B","8:2","age_cat_compas","Undersampling","protected","1yr",0.952750663653916
"Method_C","8:2","age_cat_compas","Undersampling","protected","1yr",0.952750663653916
"Method_A","1:2","age_cat_nij","Undersampling","protected","1yr",0.940644969700657
"Method_B","1:2","age_cat_nij","Undersampling","protected","1yr",0.940644969700657
"Method_C","1:2","age_cat_nij","Undersampling","protected","1yr",0.940644969700657
"Method_A","6:4","age_cat_nij","Undersampling","protected","1yr",0.858735383614452
"Method_B","6:4","age_cat_nij","Undersampling","protected","1yr",0.858735383614452
"Method_C","6:4","age_cat_nij","Undersampling","protected","1yr",0.858735383614452
"Method_A","7:3","age_cat_nij","Undersampling","protected","1yr",0.962203229465536
"Method_B","7:3","age_cat_nij","Undersampling","protected","1yr",0.962203229465536
"Method_C","7:3","age_cat_nij","Undersampling","protected","1yr",0.962203229465536
"Method_A","8:2","age_cat_nij","Undersampling","protected","1yr",0.952750663653916
"Method_B","8:2","age_cat_nij","Undersampling","protected","1yr",0.952750663653916
"Method_C","8:2","age_cat_nij","Undersampling","protected","1yr",0.952750663653916
"Method_A","1:2","raw_age_year","Oversampling","protected","1yr",0.417981250780102
"Method_B","1:2","raw_age_year","Oversampling","protected","1yr",0.417981250780102
"Method_C","1:2","raw_age_year","Oversampling","protected","1yr",0.417981250780102
"Method_A","6:4","raw_age_year","Oversampling","protected","1yr",0.494071986907941
"Method_B","6:4","raw_age_year","Oversampling","protected","1yr",0.494071986907941
"Method_C","6:4","raw_age_year","Oversampling","protected","1yr",0.494071986907941
"Method_A","7:3","raw_age_year","Oversampling","protected","1yr",0.511471401162395
"Method_B","7:3","raw_age_year","Oversampling","protected","1yr",0.511471401162395
"Method_C","7:3","raw_age_year","Oversampling","protected","1yr",0.511471401162395
"Method_A","8:2","raw_age_year","Oversampling","protected","1yr",0.422171900703214
"Method_B","8:2","raw_age_year","Oversampling","protected","1yr",0.422171900703214
"Method_C","8:2","raw_age_year","Oversampling","protected","1yr",0.422171900703214
"Method_A","1:2","age_cat_compas","Oversampling","protected","1yr",0.417981250780102
"Method_B","1:2","age_cat_compas","Oversampling","protected","1yr",0.417981250780102
"Method_C","1:2","age_cat_compas","Oversampling","protected","1yr",0.417981250780102
"Method_A","6:4","age_cat_compas","Oversampling","protected","1yr",0.494071986907941
"Method_B","6:4","age_cat_compas","Oversampling","protected","1yr",0.494071986907941
"Method_C","6:4","age_cat_compas","Oversampling","protected","1yr",0.494071986907941
"Method_A","7:3","age_cat_compas","Oversampling","protected","1yr",0.511471401162395
"Method_B","7:3","age_cat_compas","Oversampling","protected","1yr",0.511471401162395
"Method_C","7:3","age_cat_compas","Oversampling","protected","1yr",0.511471401162395
"Method_A","8:2","age_cat_compas","Oversampling","protected","1yr",0.422171900703214
"Method_B","8:2","age_cat_compas","Oversampling","protected","1yr",0.422171900703214
"Method_C","8:2","age_cat_compas","Oversampling","protected","1yr",0.422171900703214
"Method_A","1:2","age_cat_nij","Oversampling","protected","1yr",0.417981250780102
"Method_B","1:2","age_cat_nij","Oversampling","protected","1yr",0.417981250780102
"Method_C","1:2","age_cat_nij","Oversampling","protected","1yr",0.417981250780102
"Method_A","6:4","age_cat_nij","Oversampling","protected","1yr",0.494071986907941
"Method_B","6:4","age_cat_nij","Oversampling","protected","1yr",0.494071986907941
"Method_C","6:4","age_cat_nij","Oversampling","protected","1yr",0.494071986907941
"Method_A","7:3","age_cat_nij","Oversampling","protected","1yr",0.511471401162395
"Method_B","7:3","age_cat_nij","Oversampling","protected","1yr",0.511471401162395
"Method_C","7:3","age_cat_nij","Oversampling","protected","1yr",0.511471401162395
"Method_A","8:2","age_cat_nij","Oversampling","protected","1yr",0.422171900703214
"Method_B","8:2","age_cat_nij","Oversampling","protected","1yr",0.422171900703214
"Method_C","8:2","age_cat_nij","Oversampling","protected","1yr",0.422171900703214
"Method_A","1:2","raw_age_year","Male Only","protected","1yr",0.483105186464757
"Method_B","1:2","raw_age_year","Male Only","protected","1yr",0.483105186464757
"Method_C","1:2","raw_age_year","Male Only","protected","1yr",0.483105186464757
"Method_A","6:4","raw_age_year","Male Only","protected","1yr",0.455398949366278
"Method_B","6:4","raw_age_year","Male Only","protected","1yr",0.455398949366278
"Method_C","6:4","raw_age_year","Male Only","protected","1yr",0.455398949366278
"Method_A","7:3","raw_age_year","Male Only","protected","1yr",0.451073018463497
"Method_B","7:3","raw_age_year","Male Only","protected","1yr",0.451073018463497
"Method_C","7:3","raw_age_year","Male Only","protected","1yr",0.451073018463497
"Method_A","8:2","raw_age_year","Male Only","protected","1yr",0.443493289886226
"Method_B","8:2","raw_age_year","Male Only","protected","1yr",0.443493289886226
"Method_C","8:2","raw_age_year","Male Only","protected","1yr",0.443493289886226
"Method_A","1:2","age_cat_compas","Male Only","protected","1yr",0.483105186464757
"Method_B","1:2","age_cat_compas","Male Only","protected","1yr",0.483105186464757
"Method_C","1:2","age_cat_compas","Male Only","protected","1yr",0.483105186464757
"Method_A","6:4","age_cat_compas","Male Only","protected","1yr",0.455398949366278
"Method_B","6:4","age_cat_compas","Male Only","protected","1yr",0.455398949366278
"Method_C","6:4","age_cat_compas","Male Only","protected","1yr",0.455398949366278
"Method_A","7:3","age_cat_compas","Male Only","protected","1yr",0.451073018463497
"Method_B","7:3","age_cat_compas","Male Only","protected","1yr",0.451073018463497
"Method_C","7:3","age_cat_compas","Male Only","protected","1yr",0.451073018463497
"Method_A","8:2","age_cat_compas","Male Only","protected","1yr",0.443493289886226
"Method_B","8:2","age_cat_compas","Male Only","protected","1yr",0.443493289886226
"Method_C","8:2","age_cat_compas","Male Only","protected","1yr",0.443493289886226
"Method_A","1:2","age_cat_nij","Male Only","protected","1yr",0.483105186464757
"Method_B","1:2","age_cat_nij","Male Only","protected","1yr",0.483105186464757
"Method_C","1:2","age_cat_nij","Male Only","protected","1yr",0.483105186464757
"Method_A","6:4","age_cat_nij","Male Only","protected","1yr",0.455398949366278
"Method_B","6:4","age_cat_nij","Male Only","protected","1yr",0.455398949366278
"Method_C","6:4","age_cat_nij","Male Only","protected","1yr",0.455398949366278
"Method_A","7:3","age_cat_nij","Male Only","protected","1yr",0.451073018463497
"Method_B","7:3","age_cat_nij","Male Only","protected","1yr",0.451073018463497
"Method_C","7:3","age_cat_nij","Male Only","protected","1yr",0.451073018463497
"Method_A","8:2","age_cat_nij","Male Only","protected","1yr",0.443493289886226
"Method_B","8:2","age_cat_nij","Male Only","protected","1yr",0.443493289886226
"Method_C","8:2","age_cat_nij","Male Only","protected","1yr",0.443493289886226
"Method_A","1:2","raw_age_year","Female Only","protected","1yr",0.120756597490651
"Method_B","1:2","raw_age_year","Female Only","protected","1yr",0.120756597490651
"Method_C","1:2","raw_age_year","Female Only","protected","1yr",0.120756597490651
"Method_A","6:4","raw_age_year","Female Only","protected","1yr",0.00835111249230547
"Method_B","6:4","raw_age_year","Female Only","protected","1yr",0.00835111249230547
"Method_C","6:4","raw_age_year","Female Only","protected","1yr",0.00835111249230547
"Method_A","7:3","raw_age_year","Female Only","protected","1yr",0.163062940471238
"Method_B","7:3","raw_age_year","Female Only","protected","1yr",0.163062940471238
"Method_C","7:3","raw_age_year","Female Only","protected","1yr",0.163062940471238
"Method_A","8:2","raw_age_year","Female Only","protected","1yr",0.0841895321104127
"Method_B","8:2","raw_age_year","Female Only","protected","1yr",0.0841895321104127
"Method_C","8:2","raw_age_year","Female Only","protected","1yr",0.0841895321104127
"Method_A","1:2","age_cat_compas","Female Only","protected","1yr",0.120756597490651
"Method_B","1:2","age_cat_compas","Female Only","protected","1yr",0.120756597490651
"Method_C","1:2","age_cat_compas","Female Only","protected","1yr",0.120756597490651
"Method_A","6:4","age_cat_compas","Female Only","protected","1yr",0.00835111249230547
"Method_B","6:4","age_cat_compas","Female Only","protected","1yr",0.00835111249230547
"Method_C","6:4","age_cat_compas","Female Only","protected","1yr",0.00835111249230547
"Method_A","7:3","age_cat_compas","Female Only","protected","1yr",0.163062940471238
"Method_B","7:3","age_cat_compas","Female Only","protected","1yr",0.163062940471238
"Method_C","7:3","age_cat_compas","Female Only","protected","1yr",0.163062940471238
"Method_A","8:2","age_cat_compas","Female Only","protected","1yr",0.0841895321104127
"Method_B","8:2","age_cat_compas","Female Only","protected","1yr",0.0841895321104127
"Method_C","8:2","age_cat_compas","Female Only","protected","1yr",0.0841895321104127
"Method_A","1:2","age_cat_nij","Female Only","protected","1yr",0.120756597490651
"Method_B","1:2","age_cat_nij","Female Only","protected","1yr",0.120756597490651
"Method_C","1:2","age_cat_nij","Female Only","protected","1yr",0.120756597490651
"Method_A","6:4","age_cat_nij","Female Only","protected","1yr",0.00835111249230547
"Method_B","6:4","age_cat_nij","Female Only","protected","1yr",0.00835111249230547
"Method_C","6:4","age_cat_nij","Female Only","protected","1yr",0.00835111249230547
"Method_A","7:3","age_cat_nij","Female Only","protected","1yr",0.163062940471238
"Method_B","7:3","age_cat_nij","Female Only","protected","1yr",0.163062940471238
"Method_C","7:3","age_cat_nij","Female Only","protected","1yr",0.163062940471238
"Method_A","8:2","age_cat_nij","Female Only","protected","1yr",0.0841895321104127
"Method_B","8:2","age_cat_nij","Female Only","protected","1yr",0.0841895321104127
"Method_C","8:2","age_cat_nij","Female Only","protected","1yr",0.0841895321104127
"Method_A","1:2","raw_age_year","Weighting","protected","1yr",0.483574806207804
"Method_B","1:2","raw_age_year","Weighting","protected","1yr",0.483574806207804
"Method_C","1:2","raw_age_year","Weighting","protected","1yr",0.483574806207804
"Method_A","6:4","raw_age_year","Weighting","protected","1yr",0.464995663028478
"Method_B","6:4","raw_age_year","Weighting","protected","1yr",0.464995663028478
"Method_C","6:4","raw_age_year","Weighting","protected","1yr",0.464995663028478
"Method_A","7:3","raw_age_year","Weighting","protected","1yr",0.458615411066313
"Method_B","7:3","raw_age_year","Weighting","protected","1yr",0.458615411066313
"Method_C","7:3","raw_age_year","Weighting","protected","1yr",0.458615411066313
"Method_A","8:2","raw_age_year","Weighting","protected","1yr",0.448114065248344
"Method_B","8:2","raw_age_year","Weighting","protected","1yr",0.448114065248344
"Method_C","8:2","raw_age_year","Weighting","protected","1yr",0.448114065248344
"Method_A","1:2","age_cat_compas","Weighting","protected","1yr",0.483574806207804
"Method_B","1:2","age_cat_compas","Weighting","protected","1yr",0.483574806207804
"Method_C","1:2","age_cat_compas","Weighting","protected","1yr",0.483574806207804
"Method_A","6:4","age_cat_compas","Weighting","protected","1yr",0.464995663028478
"Method_B","6:4","age_cat_compas","Weighting","protected","1yr",0.464995663028478
"Method_C","6:4","age_cat_compas","Weighting","protected","1yr",0.464995663028478
"Method_A","7:3","age_cat_compas","Weighting","protected","1yr",0.458615411066313
"Method_B","7:3","age_cat_compas","Weighting","protected","1yr",0.458615411066313
"Method_C","7:3","age_cat_compas","Weighting","protected","1yr",0.458615411066313
"Method_A","8:2","age_cat_compas","Weighting","protected","1yr",0.448114065248344
"Method_B","8:2","age_cat_compas","Weighting","protected","1yr",0.448114065248344
"Method_C","8:2","age_cat_compas","Weighting","protected","1yr",0.448114065248344
"Method_A","1:2","age_cat_nij","Weighting","protected","1yr",0.483574806207804
"Method_B","1:2","age_cat_nij","Weighting","protected","1yr",0.483574806207804
"Method_C","1:2","age_cat_nij","Weighting","protected","1yr",0.483574806207804
"Method_A","6:4","age_cat_nij","Weighting","protected","1yr",0.464995663028478
"Method_B","6:4","age_cat_nij","Weighting","protected","1yr",0.464995663028478
"Method_C","6:4","age_cat_nij","Weighting","protected","1yr",0.464995663028478
"Method_A","7:3","age_cat_nij","Weighting","protected","1yr",0.458615411066313
"Method_B","7:3","age_cat_nij","Weighting","protected","1yr",0.458615411066313
"Method_C","7:3","age_cat_nij","Weighting","protected","1yr",0.458615411066313
"Method_A","8:2","age_cat_nij","Weighting","protected","1yr",0.448114065248344
"Method_B","8:2","age_cat_nij","Weighting","protected","1yr",0.448114065248344
"Method_C","8:2","age_cat_nij","Weighting","protected","1yr",0.448114065248344
"Method_A","1:2","raw_age_year","Undersampling","full","2yr",1
"Method_B","1:2","raw_age_year","Undersampling","full","2yr",1
"Method_C","1:2","raw_age_year","Undersampling","full","2yr",1
"Method_A","6:4","raw_age_year","Undersampling","full","2yr",0.99999942248543
"Method_B","6:4","raw_age_year","Undersampling","full","2yr",0.99999942248543
"Method_C","6:4","raw_age_year","Undersampling","full","2yr",0.99999942248543
"Method_A","7:3","raw_age_year","Undersampling","full","2yr",0.999999999999344
"Method_B","7:3","raw_age_year","Undersampling","full","2yr",0.999999999999344
"Method_C","7:3","raw_age_year","Undersampling","full","2yr",0.999999999999344
"Method_A","8:2","raw_age_year","Undersampling","full","2yr",1
"Method_B","8:2","raw_age_year","Undersampling","full","2yr",1
"Method_C","8:2","raw_age_year","Undersampling","full","2yr",1
"Method_A","1:2","age_cat_compas","Undersampling","full","2yr",1
"Method_B","1:2","age_cat_compas","Undersampling","full","2yr",1
"Method_C","1:2","age_cat_compas","Undersampling","full","2yr",1
"Method_A","6:4","age_cat_compas","Undersampling","full","2yr",0.99999942248543
"Method_B","6:4","age_cat_compas","Undersampling","full","2yr",0.99999942248543
"Method_C","6:4","age_cat_compas","Undersampling","full","2yr",0.99999942248543
"Method_A","7:3","age_cat_compas","Undersampling","full","2yr",0.999999999999344
"Method_B","7:3","age_cat_compas","Undersampling","full","2yr",0.999999999999344
"Method_C","7:3","age_cat_compas","Undersampling","full","2yr",0.999999999999344
"Method_A","8:2","age_cat_compas","Undersampling","full","2yr",1
"Method_B","8:2","age_cat_compas","Undersampling","full","2yr",1
"Method_C","8:2","age_cat_compas","Undersampling","full","2yr",1
"Method_A","1:2","age_cat_nij","Undersampling","full","2yr",1
"Method_B","1:2","age_cat_nij","Undersampling","full","2yr",1
"Method_C","1:2","age_cat_nij","Undersampling","full","2yr",1
"Method_A","6:4","age_cat_nij","Undersampling","full","2yr",0.99999942248543
"Method_B","6:4","age_cat_nij","Undersampling","full","2yr",0.99999942248543
"Method_C","6:4","age_cat_nij","Undersampling","full","2yr",0.99999942248543
"Method_A","7:3","age_cat_nij","Undersampling","full","2yr",0.999999999999344
"Method_B","7:3","age_cat_nij","Undersampling","full","2yr",0.999999999999344
"Method_C","7:3","age_cat_nij","Undersampling","full","2yr",0.999999999999344
"Method_A","8:2","age_cat_nij","Undersampling","full","2yr",1
"Method_B","8:2","age_cat_nij","Undersampling","full","2yr",1
"Method_C","8:2","age_cat_nij","Undersampling","full","2yr",1
"Method_A","1:2","raw_age_year","Oversampling","full","2yr",0.929606436905349
